id,value
gui, 218
java, 189
how, 153
swing, 108
jpanel, 76
jframe, 73
i, 69
button, 42
jbutton, 42
text, 39
components, 39
adding, 28
quot, 26
component, 24
add, 24
window, 24
jtable, 24
change, 23
jtextfield, 23
netbeans, 23
display, 22
panel, 21
image, 21
size, 20
showing, 20
jscrollpane, 20
layout, 20
jlabel, 19
jtextarea, 19
multiple, 18
working, 18
jlist, 18
frame, 18
buttons, 17
set, 17
update, 17
program, 16
gridbaglayout, 16
file, 16
data, 16
click, 15
listener, 15
actionlistener, 15
doesn, 14
game, 14
why, 14
is, 14
draw, 14
inside, 14
making, 13
application, 13
cardlayout, 13
user, 13
jpanels, 13
arraylist, 13
can, 13
create, 12
setting, 11
screen, 11
using, 11
custom, 11
displaying, 11
event, 11
close, 10
top, 10
updating, 10
background, 10
jtabbedpane, 10
mvc, 10
variable, 10
objects, 9
jcombobox, 9
remove, 9
refresh, 9
gridlayout, 9
center, 9
form, 9
issue, 9
joptionpane, 9
loop, 9
called, 8
jtree, 8
changing, 8
appearing, 8
borderlayout, 8
what, 8
repaint, 8
move, 8
won, 8
content, 8
action, 8
single, 8
ui, 8
calculator, 8
jfilechooser, 8
properly, 7
a, 7
calling, 7
running, 7
jdialog, 7
panels, 7
view, 7
not, 7
time, 7
grid, 7
parent, 7
graphics, 7
resizable, 7
menu, 7
return, 7
selected, 7
my, 7
position, 7
make, 7
painting, 7
based, 7
jframes, 7
project, 7
place, 7
printing, 6
interface, 6
focus, 6
number, 6
timer, 6
creating, 6
items, 6
mouse, 6
color, 6
windows, 6
methods, 6
clicked, 6
created, 6
values, 6
trying, 6
trouble, 6
contents, 6
feel, 6
box, 6
switch, 6
get, 6
space, 6
setvisible, 5
moving, 5
area, 5
need, 5
prevent, 5
label, 5
pressed, 5
boxlayout, 5
jbuttons, 5
placing, 5
cards, 5
issues, 5
wrong, 5
simple, 5
nullpointerexception, 5
icon, 5
problems, 5
actionperformed, 5
jcheckbox, 5
drawing, 5
open, 5
dynamic, 5
elements, 5
tab, 5
files, 5
exception, 4
building, 4
object, 4
jslider, 4
empty, 4
check, 4
list, 4
alignment, 4
modify, 4
invisible, 4
redraw, 4
amp, 4
design, 4
extending, 4
displayed, 4
labels, 4
two, 4
builder, 4
call, 4
fields, 4
textarea, 4
when, 4
images, 4
dynamically, 4
tabs, 4
pattern, 4
visible, 4
database, 4
designer, 4
intellij, 4
bar, 4
javafx, 4
correctly, 4
javax, 4
load, 4
client, 4
class, 4
resize, 4
drag, 4
textfield, 4
on, 4
or, 4
stopping, 4
access, 4
to, 4
drop, 4
settext, 4
cells, 4
location, 4
passing, 4
type, 4
resizing, 4
rectangle, 4
error, 4
selection, 3
connect, 3
the, 3
child, 3
handling, 3
write, 3
nothing, 3
nested, 3
points, 3
border, 3
row, 3
lang, 3
opening, 3
press, 3
events, 3
element, 3
gridbag, 3
default, 3
source, 3
show, 3
awt, 3
drawstring, 3
required, 3
reset, 3
card, 3
width, 3
board, 3
replace, 3
runtime, 3
opened, 3
pause, 3
build, 3
fit, 3
path, 3
delay, 3
transparent, 3
test, 3
getting, 3
random, 3
desktop, 3
append, 3
in, 3
removing, 3
keylistener, 3
library, 3
strings, 3
table, 3
radio, 3
fill, 3
focused, 3
appears, 3
jlabels, 3
dialog, 3
